timestamp,stock,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,volume,price_change,OFI_1,OFI_2,OFI_3,OFI_4,OFI_5
2025-01-01 09:43:32,MSFT,194.04,129.85,118.95,161.64,156.37,194.08,129.9,118.98,161.66,156.4,93,39,84,93,18,22,36,53,72,3,289,0.42,6.0,53.0,7.0,22.0,41.0
2025-01-01 09:43:33,MSFT,162.86,149.78,142.32,132.22,108.8,162.88000000000002,149.82,142.36,132.27,108.84,93,10,63,71,61,1,26,5,35,13,126,-0.84,21.0,-29.0,-21.0,37.0,-10.0
2025-01-01 09:43:34,MSFT,162.92,109.91,160.64,150.7,149.37,162.92999999999998,109.95,160.67,150.73,149.4,43,50,95,43,97,24,82,84,60,32,733,0.43,-50.0,-56.0,32.0,-28.0,36.0
2025-01-01 09:43:35,MSFT,181.53,199.92,127.34,155.66,113.4,181.55,199.93,127.36,155.69,113.42,22,40,62,3,71,63,20,71,71,93,509,-0.83,-21.0,-10.0,13.0,-40.0,-61.0
2025-01-01 09:43:36,MSFT,149.16,105.01,150.38,125.25,147.64,149.19,105.03,150.41,125.28,147.67999999999998,25,71,7,59,33,41,33,29,39,57,972,0.38,22.0,-13.0,-55.0,32.0,-38.0
2025-01-01 09:43:37,MSFT,165.51,110.61,190.06,188.11,174.79,165.56,110.64,190.09,188.16000000000005,174.82,54,6,45,40,23,98,42,38,16,74,760,0.29,29.0,-65.0,38.0,-19.0,-10.0
2025-01-01 09:43:38,MSFT,190.84,100.69,113.39,111.98,192.32,190.88,100.74,113.42,112.01,192.36,60,36,60,33,97,42,13,14,58,40,932,-0.64,6.0,29.0,24.0,-42.0,74.0
2025-01-01 09:43:39,MSFT,134.66,106.49,155.71,161.13,186.55,134.7,106.51,155.73000000000002,161.15,186.6,74,67,11,11,16,38,30,41,1,38,981,-0.66,4.0,31.0,-49.0,-22.0,2.0
2025-01-01 09:43:40,MSFT,102.91,151.95,194.31,183.9,163.97,102.93,151.98999999999998,194.35,183.92,164.01,63,31,25,87,21,16,4,46,8,6,992,0.79,22.0,-36.0,14.0,76.0,32.0
2025-01-01 09:43:41,MSFT,151.97,153.0,170.7,132.34,103.69,151.99,153.02,170.72,132.39,103.73,9,69,10,94,7,93,66,20,63,4,895,0.01,-54.0,38.0,26.0,-55.0,2.0
2025-01-01 09:43:42,MSFT,113.44,142.05,138.7,135.17,188.73,113.45,142.10000000000002,138.70999999999998,135.22,188.76,24,82,51,56,73,26,88,52,6,59,984,-0.39,67.0,-22.0,-32.0,-38.0,66.0
2025-01-01 09:43:43,MSFT,116.17,111.06,167.83,121.38,166.7,116.21,111.1,167.84,121.41,166.73,94,71,95,41,41,49,99,4,98,65,877,-0.36,70.0,-11.0,44.0,-92.0,-6.0
2025-01-01 09:43:44,MSFT,197.79,197.8,131.95,135.21,159.94,197.82,197.82,131.98999999999998,135.23000000000002,159.98,70,62,99,32,46,23,37,90,98,75,469,-0.82,-24.0,-9.0,-86.0,-9.0,-10.0
2025-01-01 09:43:45,MSFT,117.49,153.47,134.81,101.89,179.82,117.53,153.49,134.82,101.92,179.84,10,43,43,67,23,98,82,97,97,60,873,0.03,-75.0,-45.0,-56.0,1.0,-23.0
2025-01-01 09:43:46,MSFT,183.0,195.2,150.12,160.5,160.95,183.04,195.24,150.13,160.54,160.98999999999998,20,62,13,58,37,10,3,34,34,30,520,-0.54,10.0,19.0,-30.0,-9.0,30.0
2025-01-01 09:43:47,MSFT,157.92,180.43,175.24,161.89,101.87,157.95999999999998,180.47,175.28,161.92999999999998,101.9,83,32,51,28,56,99,8,41,23,54,587,-0.34,-89.0,-5.0,38.0,-30.0,-24.0
2025-01-01 09:43:48,MSFT,125.09,151.24,157.78,124.45,192.26,125.12,151.27,157.81,124.46,192.31,30,73,23,9,84,55,1,56,39,87,885,-0.44,44.0,7.0,-15.0,-16.0,28.0
2025-01-01 09:43:49,MSFT,152.42,178.93,143.2,120.39,108.79,152.45999999999998,178.96,143.22,120.43,108.81,62,76,91,77,60,86,40,15,95,7,394,0.02,32.0,3.0,41.0,-56.0,80.0
2025-01-01 09:43:50,MSFT,182.37,120.24,124.36,178.36,144.24,182.4,120.29,124.39,178.4,144.28,37,7,68,80,86,60,48,51,84,95,407,-0.49,-25.0,-8.0,-36.0,3.0,26.0
2025-01-01 09:43:51,MSFT,164.84,176.23,146.21,133.51,191.03,164.86,176.26999999999998,146.25,133.54999999999998,191.08,57,72,57,62,86,57,68,99,72,98,735,0.4,3.0,65.0,-11.0,12.0,0.0
2025-01-01 09:43:52,MSFT,173.02,184.37,155.34,172.53,130.27,173.06,184.39,155.39,172.55,130.29000000000002,87,37,7,74,80,28,87,98,18,47,378,-0.03,30.0,-35.0,-50.0,12.0,51.0
2025-01-01 09:43:53,MSFT,153.9,142.91,166.31,142.76,194.63,153.92000000000002,142.95,166.34,142.78,194.66,85,55,13,39,91,89,66,35,72,33,700,0.59,-61.0,21.0,6.0,-54.0,11.0
2025-01-01 09:43:54,MSFT,181.81,138.61,125.75,159.83,187.9,181.85,138.64,125.79,159.87,187.95,67,16,57,84,24,34,52,48,87,53,137,0.78,-18.0,14.0,-13.0,45.0,-20.0
2025-01-01 09:43:55,MSFT,147.08,176.62,107.93,195.52,160.75,147.13000000000002,176.66,107.96,195.54,160.77,84,16,28,57,26,86,11,1,69,43,716,-0.75,-52.0,0.0,47.0,-27.0,10.0
2025-01-01 09:43:56,MSFT,134.73,108.39,195.35,161.76,133.62,134.75,108.42,195.36,161.81,133.65,79,73,45,53,2,49,73,90,87,63,703,0.87,37.0,-62.0,17.0,-18.0,-20.0
2025-01-01 09:43:57,MSFT,140.54,165.41,173.2,177.32,173.58,140.56,165.45,173.23,177.35,173.59,28,4,98,46,14,13,58,49,50,67,376,0.11,-51.0,-69.0,41.0,-7.0,12.0
2025-01-01 09:43:58,MSFT,191.9,132.62,132.34,156.41,135.67,191.95,132.65,132.37,156.44,135.70999999999998,56,73,70,33,97,45,7,18,70,45,392,0.52,28.0,51.0,31.0,-20.0,22.0
2025-01-01 09:43:59,MSFT,105.97,129.87,162.38,152.48,120.77,106.0,129.88,162.41,152.48999999999998,120.81,63,63,88,26,34,72,39,60,69,26,863,0.84,-27.0,-32.0,18.0,1.0,19.0
2025-01-01 09:44:00,MSFT,172.5,177.06,162.49,169.17,161.72,172.52,177.08,162.52,169.20999999999998,161.75,15,17,29,5,11,80,52,34,81,33,916,-0.25,-48.0,-46.0,-59.0,-21.0,-23.0
2025-01-01 09:44:01,MSFT,188.79,186.4,133.9,109.85,117.85,188.81,186.45,133.92000000000002,109.9,117.87,3,86,56,40,56,58,31,86,11,42,334,-0.69,-12.0,69.0,-52.0,70.0,-9.0
2025-01-01 09:44:02,MSFT,159.31,138.99,172.26,167.11,179.93,159.35,139.03,172.29,167.13000000000002,179.96,25,40,18,98,12,91,24,97,79,43,131,-0.81,-33.0,7.0,-38.0,58.0,-44.0
2025-01-01 09:44:03,MSFT,129.53,142.81,196.4,165.31,178.29,129.55,142.83,196.42,165.33,178.32,50,68,5,29,5,60,65,28,83,1,640,-0.17,31.0,28.0,-13.0,-4.0,42.0
2025-01-01 09:44:04,MSFT,191.46,109.85,165.24,193.72,175.49,191.48,109.89,165.26000000000002,193.73,175.53,10,91,27,13,63,11,14,96,80,93,201,0.36,-40.0,51.0,-68.0,-16.0,-92.0
2025-01-01 09:44:05,MSFT,187.86,103.04,187.18,169.77,117.08,187.87,103.06,187.23,169.81,117.13,18,35,18,70,34,33,72,84,84,43,181,-0.98,-22.0,-58.0,-9.0,-4.0,50.0
2025-01-01 09:44:06,MSFT,128.56,188.91,153.4,163.24,192.24,128.59,188.95,153.42000000000002,163.29000000000002,192.25,6,40,91,13,69,24,74,59,46,96,556,0.17,9.0,5.0,25.0,38.0,35.0
2025-01-01 09:44:07,MSFT,199.37,155.96,154.53,104.03,113.92,199.4,156.01000000000002,154.58,104.05,113.95,31,26,13,63,67,63,11,69,64,68,643,0.26,25.0,63.0,-78.0,-18.0,28.0
2025-01-01 09:44:08,MSFT,132.67,118.88,127.58,130.79,162.58,132.69,118.92,127.6,130.82,162.62,28,39,54,11,58,40,4,64,48,70,694,-0.47,23.0,7.0,5.0,-52.0,-9.0
2025-01-01 09:44:09,MSFT,195.89,121.04,152.95,173.55,187.01,195.91,121.09,153.0,173.60000000000002,187.05,50,88,21,25,4,43,47,23,60,88,376,-0.51,22.0,49.0,-33.0,14.0,-54.0
2025-01-01 09:44:10,MSFT,125.82,196.78,188.74,131.83,182.41,125.84,196.8,188.76,131.84,182.45,77,27,87,80,31,12,97,45,32,54,603,0.43,31.0,-61.0,66.0,28.0,34.0
2025-01-01 09:44:11,MSFT,172.31,116.95,131.51,184.42,189.84,172.33,116.96,131.54999999999998,184.45,189.86,1,10,40,16,88,46,24,14,90,39,117,0.87,-76.0,73.0,31.0,-64.0,57.0
2025-01-01 09:44:12,MSFT,193.44,187.93,166.03,122.11,104.95,193.45,187.95,166.06,122.16,104.98,74,6,81,71,96,13,6,67,27,45,461,0.16,73.0,-4.0,41.0,63.0,-6.0
2025-01-01 09:44:13,MSFT,199.92,178.52,112.07,167.88,174.53,199.95,178.53,112.08,167.93,174.55,5,6,62,10,70,10,85,44,56,4,880,-0.76,-69.0,-79.0,23.0,-61.0,-26.0
2025-01-01 09:44:14,MSFT,161.67,167.62,143.83,104.61,163.41,161.67999999999998,167.64,143.86,104.63,163.44,15,57,38,21,51,39,87,20,2,32,466,0.09,-29.0,-2.0,-24.0,54.0,-28.0
2025-01-01 09:44:15,MSFT,116.65,126.59,113.39,140.99,159.03,116.67,126.63,113.44,141.0,159.04,80,63,88,36,63,75,26,6,26,93,654,0.05,-36.0,61.0,14.0,15.0,-61.0
2025-01-01 09:44:16,MSFT,185.98,163.18,101.73,117.3,134.89,186.03,163.19,101.77,117.31,134.91,42,68,4,99,4,65,41,43,95,55,248,0.54,-38.0,5.0,-37.0,-69.0,38.0
2025-01-01 09:44:17,MSFT,164.12,169.97,147.23,190.76,140.96,164.15,170.01,147.26,190.78,140.98000000000002,45,97,16,84,72,98,95,57,8,25,417,0.43,-33.0,29.0,12.0,-15.0,68.0
2025-01-01 09:44:18,MSFT,197.91,146.26,173.34,197.54,154.75,197.95,146.26999999999998,173.37,197.56,154.77,9,94,3,8,82,59,30,67,55,34,478,-0.51,-36.0,65.0,-13.0,-76.0,10.0
2025-01-01 09:44:19,MSFT,123.23,186.45,178.73,185.27,173.49,123.27,186.48,178.75,185.31,173.51000000000002,27,54,24,97,95,34,22,88,63,36,447,-0.28,25.0,-40.0,21.0,-8.0,13.0
2025-01-01 09:44:20,MSFT,186.7,156.46,185.46,114.68,135.73,186.73,156.48000000000002,185.48,114.72,135.76999999999998,46,52,84,86,5,12,21,9,93,91,756,-0.17,19.0,1.0,60.0,-30.0,-55.0
2025-01-01 09:44:21,MSFT,168.11,162.82,116.34,151.46,127.72,168.14,162.86,116.35,151.49,127.75,9,90,77,90,54,1,61,73,31,88,354,-0.61,11.0,38.0,-64.0,4.0,3.0
2025-01-01 09:44:22,MSFT,103.07,156.66,159.86,114.18,160.17,103.12,156.71,159.91000000000005,114.22,160.19,66,25,3,34,71,28,9,11,93,80,522,-0.11,-27.0,52.0,-74.0,-62.0,17.0
2025-01-01 09:44:23,MSFT,145.42,122.51,198.67,147.52,153.27,145.44,122.54,198.69,147.54000000000002,153.29000000000002,35,29,88,41,96,6,10,84,84,90,952,0.58,-31.0,-1.0,85.0,7.0,-10.0
2025-01-01 09:44:24,MSFT,114.0,126.78,129.53,137.49,142.17,114.03,126.83,129.55,137.53,142.20999999999998,73,39,84,11,64,86,80,42,10,89,222,0.52,-80.0,10.0,42.0,74.0,1.0
2025-01-01 09:44:25,MSFT,163.76,180.43,168.79,127.44,115.31,163.79999999999998,180.47,168.81,127.46,115.32,92,6,30,55,28,61,77,55,36,74,813,-0.64,19.0,-33.0,-54.0,-26.0,15.0
2025-01-01 09:44:26,MSFT,120.15,166.7,186.69,134.04,193.27,120.16,166.70999999999998,186.72,134.07999999999998,193.29,21,94,19,79,20,58,42,94,10,23,443,-0.75,3.0,35.0,-11.0,24.0,-8.0
2025-01-01 09:44:27,MSFT,114.94,177.21,175.07,184.28,110.57,114.96,177.25,175.11,184.32,110.62,73,79,63,61,52,33,22,51,11,58,661,0.28,25.0,-15.0,43.0,-18.0,-35.0
2025-01-01 09:44:28,MSFT,147.69,129.11,194.51,116.19,175.34,147.73,129.16000000000005,194.54,116.22,175.39,46,58,36,68,88,60,14,25,71,79,783,0.29,-27.0,8.0,-27.0,-60.0,36.0
2025-01-01 09:44:29,MSFT,139.62,160.68,155.17,143.87,123.47,139.66,160.73000000000002,155.20999999999998,143.88,123.5,73,28,99,67,11,20,87,30,36,76,199,0.02,40.0,-30.0,-5.0,-1.0,3.0
2025-01-01 09:44:30,MSFT,173.48,130.79,146.08,168.04,196.32,173.5,130.81,146.11,168.07999999999998,196.37,77,50,92,82,34,85,65,45,87,34,967,-0.35,4.0,22.0,-15.0,15.0,23.0
2025-01-01 09:44:31,MSFT,142.28,199.01,136.93,136.62,182.77,142.3,199.03,136.96,136.66,182.78,30,72,97,64,39,1,97,42,77,86,609,0.1,84.0,22.0,3.0,10.0,-52.0
2025-01-01 09:44:32,MSFT,155.57,172.18,192.13,199.02,170.11,155.6,172.20000000000002,192.16,199.05,170.16000000000005,11,7,77,61,66,94,86,53,65,27,490,-0.86,-19.0,11.0,-20.0,-3.0,59.0
2025-01-01 09:44:33,MSFT,152.21,101.94,172.86,148.8,145.89,152.23000000000002,101.96,172.88000000000002,148.84,145.91,93,91,45,63,94,6,36,66,78,8,806,0.46,88.0,50.0,-13.0,-13.0,19.0
2025-01-01 09:44:34,MSFT,154.06,187.71,182.89,153.18,106.84,154.09,187.73,182.92,153.22,106.88,95,2,17,36,3,63,43,93,33,78,969,-0.75,2.0,-89.0,-28.0,-27.0,-70.0
2025-01-01 09:44:35,MSFT,119.15,155.85,150.07,126.64,140.83,119.16,155.86,150.07999999999998,126.67,140.87,75,34,91,22,67,50,48,72,70,57,508,0.38,13.0,-5.0,21.0,-37.0,64.0
2025-01-01 09:44:36,MSFT,159.51,158.98,147.85,154.31,100.81,159.51999999999998,159.01999999999998,147.87,154.32,100.83,38,87,58,67,45,44,8,66,71,61,884,0.07,-37.0,53.0,6.0,45.0,-4.0
2025-01-01 09:44:37,MSFT,102.32,179.17,162.03,119.22,121.54,102.34,179.2,162.06,119.24,121.58,58,28,17,36,12,50,59,12,62,40,192,0.9,-6.0,-59.0,-41.0,9.0,-33.0
2025-01-01 09:44:38,MSFT,193.51,134.9,139.72,124.05,183.68,193.52,134.92000000000002,139.73,124.08,183.72,12,71,96,83,22,56,16,58,72,94,278,-0.87,-46.0,43.0,-46.0,47.0,10.0
2025-01-01 09:44:39,MSFT,104.33,169.54,194.48,177.37,183.15,104.36,169.56,194.52,177.41,183.19,76,32,93,45,85,67,27,3,57,65,593,-0.34,-11.0,-39.0,-3.0,-38.0,29.0
2025-01-01 09:44:40,MSFT,179.43,106.98,165.52,167.71,149.14,179.47,107.03,165.56,167.76000000000002,149.17,53,46,18,3,70,22,55,64,41,95,568,-0.26,-23.0,-28.0,-61.0,16.0,-30.0
2025-01-01 09:44:41,MSFT,191.7,142.33,185.48,152.18,131.14,191.73,142.36,185.5,152.20000000000002,131.16,62,19,59,80,19,22,83,68,5,5,891,-0.22,9.0,-27.0,41.0,36.0,90.0
2025-01-01 09:44:42,MSFT,172.68,121.74,118.21,137.64,181.86,172.71,121.79,118.26,137.66,181.87,13,39,64,30,4,45,6,16,22,91,376,-0.65,-23.0,77.0,52.0,-17.0,-15.0
2025-01-01 09:44:43,MSFT,112.14,193.68,157.73,109.26,122.06,112.18,193.69,157.76999999999998,109.31,122.07,32,84,93,95,17,41,89,45,16,20,141,-0.24,4.0,45.0,29.0,6.0,71.0
2025-01-01 09:44:44,MSFT,170.88,192.94,171.62,177.59,175.08,170.9,192.98,171.66,177.62,175.11,28,29,82,84,48,96,72,13,43,9,907,0.15,-4.0,17.0,-11.0,-11.0,31.0
2025-01-01 09:44:45,MSFT,190.87,103.55,182.65,150.65,186.09,190.91,103.6,182.69,150.69,186.11,52,67,24,86,14,22,98,31,85,58,424,-0.7,24.0,-26.0,-58.0,-42.0,-34.0
2025-01-01 09:44:46,MSFT,141.67,172.82,127.08,131.39,166.73,141.69,172.87,127.1,131.42999999999998,166.76999999999998,49,56,73,3,22,95,14,3,38,87,888,-0.11,-73.0,-11.0,28.0,47.0,-29.0
2025-01-01 09:44:47,MSFT,100.3,171.1,156.5,193.75,159.42,100.35,171.14,156.55,193.77,159.44,27,53,9,1,33,38,57,33,48,3,387,0.0,57.0,-43.0,-64.0,-2.0,84.0
2025-01-01 09:44:48,MSFT,193.11,150.65,178.87,102.89,172.81,193.16000000000005,150.68,178.89,102.93,172.86,27,47,85,66,43,80,19,68,10,22,293,0.13,0.0,38.0,76.0,38.0,10.0
2025-01-01 09:44:49,MSFT,188.53,132.14,167.42,175.72,133.05,188.55,132.17,167.44,175.74,133.10000000000002,55,95,36,74,58,19,87,64,10,49,281,0.69,61.0,-68.0,4.0,8.0,-27.0
2025-01-01 09:44:50,MSFT,152.11,192.21,120.46,110.23,162.5,152.15,192.23,120.47,110.26,162.52,45,30,21,20,42,90,56,12,8,99,192,-0.56,-71.0,-65.0,52.0,2.0,-16.0
2025-01-01 09:44:51,MSFT,163.36,177.6,197.78,176.88,115.73,163.38000000000002,177.64,197.81,176.9,115.76,82,10,58,65,60,20,58,43,29,2,253,-0.3,37.0,-2.0,37.0,45.0,97.0
2025-01-01 09:44:52,MSFT,181.26,189.57,124.07,176.33,153.54,181.29,189.61,124.1,176.37,153.54999999999998,34,9,76,84,4,79,63,4,5,10,719,-0.62,-48.0,-1.0,39.0,24.0,-56.0
2025-01-01 09:44:53,MSFT,181.75,103.35,172.96,105.65,159.19,181.79,103.37,172.98000000000002,105.67,159.23,33,50,31,84,68,96,82,10,22,63,409,0.63,-1.0,-19.0,-45.0,-17.0,64.0
2025-01-01 09:44:54,MSFT,193.74,119.35,175.94,131.35,167.67,193.76,119.39,175.96,131.39,167.70999999999998,51,16,53,59,45,37,91,66,64,36,687,0.31,18.0,-34.0,22.0,-25.0,-23.0
2025-01-01 09:44:55,MSFT,187.23,109.24,128.02,113.22,193.31,187.26,109.29,128.04000000000002,113.24,193.33,59,46,68,40,13,9,66,99,53,76,692,-0.45,28.0,25.0,-33.0,11.0,-32.0
2025-01-01 09:44:56,MSFT,102.7,136.52,104.52,190.08,195.35,102.74,136.56,104.54,190.09,195.39,13,12,75,17,47,53,93,67,93,10,145,-0.72,-44.0,-34.0,32.0,-23.0,34.0
2025-01-01 09:44:57,MSFT,149.36,102.57,128.19,181.19,197.51,149.41000000000005,102.58,128.24,181.23,197.55,99,67,82,50,33,17,70,34,26,42,258,0.95,86.0,23.0,7.0,67.0,-14.0
2025-01-01 09:44:58,MSFT,112.99,144.48,144.34,100.86,166.78,113.02,144.51,144.38,100.88,166.82,48,43,93,41,56,69,11,94,9,28,889,-0.44,-52.0,-24.0,11.0,17.0,14.0
2025-01-01 09:44:59,MSFT,146.91,111.27,194.43,165.61,113.63,146.95,111.32,194.45,165.63000000000002,113.65,71,17,61,10,38,39,89,91,94,30,974,0.51,23.0,-78.0,-32.0,-31.0,-2.0
2025-01-01 09:45:00,MSFT,158.55,184.21,125.98,165.29,111.87,158.57000000000002,184.25,126.02,165.31,111.91,99,59,96,54,74,2,48,6,43,17,226,0.7,28.0,42.0,85.0,51.0,13.0
2025-01-01 09:45:01,MSFT,129.47,103.66,187.98,182.5,136.66,129.49,103.7,187.99,182.53,136.67,69,40,59,44,65,74,11,91,87,84,104,-0.85,-72.0,37.0,-37.0,-10.0,-9.0
2025-01-01 09:45:02,MSFT,116.67,158.63,118.96,127.52,170.25,116.69,158.66,119.01,127.56,170.27,68,23,88,95,30,63,3,80,34,92,788,-0.66,11.0,-17.0,11.0,53.0,-35.0
2025-01-01 09:45:03,MSFT,186.65,155.18,190.42,100.26,163.0,186.68,155.21,190.46,100.28,163.02,18,51,12,86,51,63,40,22,8,28,146,0.21,-50.0,-37.0,-76.0,26.0,64.0
2025-01-01 09:45:04,MSFT,174.55,188.92,144.02,134.25,110.23,174.57000000000002,188.93,144.06,134.29,110.26,25,31,86,10,82,77,72,9,79,8,196,-0.55,-14.0,-20.0,13.0,-76.0,20.0
2025-01-01 09:45:05,MSFT,140.75,137.11,172.22,125.92,105.71,140.76,137.12,172.23,125.96,105.75,81,13,13,42,74,78,63,69,36,35,785,0.75,-1.0,9.0,-73.0,43.0,-27.0
2025-01-01 09:45:06,MSFT,110.49,145.56,122.93,172.12,197.02,110.53,145.57,122.95,172.13,197.03,8,14,30,3,2,10,70,71,16,70,307,-0.83,68.0,1.0,-2.0,-39.0,-72.0
2025-01-01 09:45:07,MSFT,106.66,190.51,166.91,167.11,102.76,106.71,190.55,166.95,167.16000000000005,102.79,82,41,56,55,31,22,75,48,80,4,248,-0.56,-12.0,27.0,26.0,-64.0,66.0
2025-01-01 09:45:08,MSFT,148.06,199.72,132.84,111.66,102.17,148.08,199.74,132.88,111.68,102.21,19,60,93,22,30,15,21,26,12,7,302,-0.83,-63.0,19.0,22.0,68.0,-3.0
2025-01-01 09:45:09,MSFT,157.95,134.59,185.22,118.18,128.0,157.97,134.62,185.23,118.2,128.04,23,37,74,97,24,80,50,92,76,20,658,0.8,4.0,-29.0,-19.0,75.0,-6.0
2025-01-01 09:45:10,MSFT,162.63,149.25,156.27,129.55,185.53,162.67,149.29,156.32000000000002,129.58,185.56,88,65,58,53,92,90,34,90,69,56,677,-0.7,65.0,28.0,2.0,-44.0,68.0
2025-01-01 09:45:11,MSFT,122.22,187.91,167.43,149.89,121.09,122.24,187.94,167.45000000000002,149.92,121.12,59,39,53,58,20,63,96,10,26,19,576,0.58,27.0,-26.0,-5.0,5.0,37.0
2025-01-01 09:45:12,MSFT,165.58,111.69,129.67,131.37,159.58,165.61,111.74,129.70999999999998,131.41,159.63000000000002,66,77,27,4,51,84,3,87,66,16,301,-0.65,7.0,93.0,-77.0,-40.0,31.0
2025-01-01 09:45:13,MSFT,168.07,169.51,121.35,179.65,145.65,168.09,169.54999999999998,121.38,179.67000000000002,145.69,23,10,27,99,1,71,8,11,98,28,901,-0.42,-43.0,-67.0,76.0,95.0,-12.0
2025-01-01 09:45:14,MSFT,149.48,180.55,172.3,178.77,137.99,149.5,180.56,172.34,178.81,138.04000000000002,87,36,28,29,42,58,32,12,30,60,238,-0.98,13.0,26.0,1.0,68.0,-32.0
2025-01-01 09:45:15,MSFT,126.85,120.51,114.71,169.74,156.68,126.88,120.53,114.73,169.76000000000002,156.72,93,30,86,57,11,90,87,3,48,6,618,0.83,-32.0,-55.0,9.0,-18.0,-31.0
2025-01-01 09:45:16,MSFT,101.42,179.45,185.36,163.1,193.41,101.45,179.47,185.38,163.13,193.46,63,24,50,20,57,50,95,58,31,37,974,0.67,40.0,-6.0,-36.0,17.0,46.0
2025-01-01 09:45:17,MSFT,154.9,165.2,177.55,109.17,130.06,154.92000000000002,165.23,177.59,109.19,130.1,84,16,34,77,18,29,54,51,14,94,157,-0.29,21.0,41.0,7.0,17.0,-57.0
2025-01-01 09:45:18,MSFT,162.2,117.45,175.98,197.83,178.74,162.23,117.48,176.0,197.86,178.76000000000002,71,64,44,12,4,40,19,54,1,13,917,0.69,-13.0,35.0,-3.0,-65.0,-14.0
2025-01-01 09:45:19,MSFT,126.81,147.22,184.16,199.69,179.49,126.82,147.24,184.18,199.74,179.51000000000002,94,59,8,51,5,76,42,78,12,24,144,0.89,-36.0,-5.0,-36.0,39.0,1.0
2025-01-01 09:45:20,MSFT,121.6,179.33,126.98,187.69,109.84,121.62,179.37,127.0,187.71,109.87,37,16,38,99,40,29,17,90,20,25,927,-0.47,47.0,-43.0,-12.0,-8.0,-1.0
2025-01-01 09:45:21,MSFT,115.0,138.97,135.49,172.89,159.81,115.05,138.99,135.5,172.92,159.82,90,15,12,4,35,95,61,27,96,33,624,0.69,-66.0,-44.0,-26.0,-76.0,-5.0
2025-01-01 09:45:22,MSFT,174.41,177.68,136.0,194.37,142.46,174.46,177.72,136.01,194.42,142.51000000000002,7,9,69,4,32,5,56,56,44,72,752,0.06,-83.0,-6.0,57.0,0.0,-39.0
2025-01-01 09:45:23,MSFT,189.75,150.75,147.18,160.82,151.86,189.78,150.77,147.21,160.84,151.89,70,68,4,71,48,97,9,90,47,85,415,-0.74,63.0,47.0,-65.0,-3.0,16.0
2025-01-01 09:45:24,MSFT,141.47,181.82,158.14,109.1,133.23,141.52,181.85,158.16,109.15,133.25,15,26,37,89,55,2,76,19,32,87,808,-0.15,95.0,-42.0,33.0,15.0,-2.0
2025-01-01 09:45:25,MSFT,100.68,113.34,157.87,149.38,136.38,100.73,113.36,157.9,149.41,136.41,76,90,30,79,72,53,82,74,8,99,119,-0.4,-51.0,-6.0,-55.0,-10.0,17.0
2025-01-01 09:45:26,MSFT,126.05,174.31,122.31,140.84,127.46,126.07,174.35,122.32,140.88,127.49,59,34,64,18,98,82,31,84,42,74,350,0.83,-17.0,-56.0,-10.0,-34.0,25.0
2025-01-01 09:45:27,MSFT,176.4,130.68,123.91,144.01,129.28,176.42000000000002,130.71,123.92,144.04,129.3,85,96,90,13,29,71,47,26,70,96,217,-0.46,26.0,-16.0,26.0,-5.0,-69.0
2025-01-01 09:45:28,MSFT,168.25,123.73,103.01,110.98,143.36,168.28,123.78,103.04,111.02,143.39,84,22,67,8,19,31,32,79,55,31,806,0.81,40.0,15.0,-53.0,15.0,-10.0
2025-01-01 09:45:29,MSFT,109.22,145.23,137.76,129.49,199.42,109.26,145.26,137.79999999999998,129.52,199.46,41,51,78,24,30,52,50,57,62,79,984,-0.15,-21.0,29.0,11.0,16.0,11.0
2025-01-01 09:45:30,MSFT,100.29,161.21,195.27,125.7,181.62,100.32,161.25,195.32,125.74,181.67,52,10,5,64,58,8,30,17,67,21,115,-0.61,44.0,-41.0,-73.0,-5.0,58.0
2025-01-01 09:45:31,MSFT,140.81,180.61,161.19,182.54,125.47,140.85,180.63,161.22,182.57,125.5,30,11,81,25,50,89,9,45,29,62,370,0.89,-22.0,1.0,-28.0,-39.0,-41.0
2025-01-01 09:45:32,MSFT,193.46,136.01,135.19,155.49,109.56,193.48,136.03,135.21,155.53,109.59,63,29,22,80,93,6,82,29,89,2,591,-0.75,33.0,-73.0,16.0,-60.0,60.0
2025-01-01 09:45:33,MSFT,108.57,117.96,124.1,196.61,147.56,108.6,118.0,124.14,196.64,147.58,81,69,52,39,2,91,45,24,61,92,221,-0.0,-85.0,37.0,5.0,-41.0,-91.0
2025-01-01 09:45:34,MSFT,143.12,170.59,138.26,197.66,167.02,143.16,170.64,138.31,197.68,167.06,36,60,34,90,51,40,22,16,42,16,232,0.36,-45.0,-9.0,-18.0,51.0,49.0
2025-01-01 09:45:35,MSFT,161.94,129.4,183.7,155.17,148.99,161.99,129.42000000000002,183.73,155.20999999999998,149.01000000000002,94,58,91,91,13,39,27,39,72,12,507,0.62,58.0,-5.0,57.0,-30.0,4.0
2025-01-01 09:45:36,MSFT,199.3,186.73,163.51,172.29,152.28,199.33,186.77,163.56,172.29999999999998,152.3,18,36,12,75,69,51,85,32,93,71,263,0.47,-76.0,-22.0,7.0,-16.0,56.0
