timestamp,stock,volume,price_change
2025-01-01 09:32:20,MSFT,917,-0.75
2025-01-01 09:32:21,MSFT,603,0.81
2025-01-01 09:32:22,MSFT,352,0.36
2025-01-01 09:32:23,MSFT,926,0.77
2025-01-01 09:32:24,MSFT,236,0.35
2025-01-01 09:32:25,MSFT,109,0.21
2025-01-01 09:32:26,MSFT,343,0.66
2025-01-01 09:32:27,MSFT,928,-0.03
2025-01-01 09:32:28,MSFT,228,-0.27
2025-01-01 09:32:29,MSFT,103,0.13
2025-01-01 09:32:30,MSFT,875,-0.38
2025-01-01 09:32:31,MSFT,551,0.87
2025-01-01 09:32:32,MSFT,980,0.63
2025-01-01 09:32:33,MSFT,452,0.08
2025-01-01 09:32:34,MSFT,198,-0.56
2025-01-01 09:32:35,MSFT,339,-0.03
2025-01-01 09:32:36,MSFT,557,-0.39
2025-01-01 09:32:37,MSFT,348,0.31
2025-01-01 09:32:38,MSFT,725,-0.33
2025-01-01 09:32:39,MSFT,392,-0.4
2025-01-01 09:32:40,MSFT,466,0.63
2025-01-01 09:32:41,MSFT,543,-0.93
2025-01-01 09:32:42,MSFT,533,0.01
2025-01-01 09:32:43,MSFT,238,0.95
2025-01-01 09:32:44,MSFT,397,-0.09
2025-01-01 09:32:45,MSFT,512,-0.98
2025-01-01 09:32:46,MSFT,199,-0.58
2025-01-01 09:32:47,MSFT,723,-0.9
2025-01-01 09:32:48,MSFT,852,-0.52
2025-01-01 09:32:49,MSFT,910,0.1
2025-01-01 09:32:50,MSFT,195,-0.51
2025-01-01 09:32:51,MSFT,904,-0.94
2025-01-01 09:32:52,MSFT,721,-0.97
2025-01-01 09:32:53,MSFT,799,0.48
2025-01-01 09:32:54,MSFT,502,-0.1
2025-01-01 09:32:55,MSFT,370,0.17
2025-01-01 09:32:56,MSFT,642,0.04
2025-01-01 09:32:57,MSFT,526,0.45
2025-01-01 09:32:58,MSFT,753,-0.78
2025-01-01 09:32:59,MSFT,797,0.64
2025-01-01 09:33:00,MSFT,750,-0.75
2025-01-01 09:33:01,MSFT,335,-0.0
2025-01-01 09:33:02,MSFT,182,-0.97
2025-01-01 09:33:03,MSFT,608,0.65
2025-01-01 09:33:04,MSFT,896,0.06
2025-01-01 09:33:05,MSFT,129,-0.09
2025-01-01 09:33:06,MSFT,261,0.04
2025-01-01 09:33:07,MSFT,481,0.85
2025-01-01 09:33:08,MSFT,863,0.75
2025-01-01 09:33:09,MSFT,556,-0.76
2025-01-01 09:33:10,MSFT,801,0.83
2025-01-01 09:33:11,MSFT,294,0.27
2025-01-01 09:33:12,MSFT,965,-0.26
2025-01-01 09:33:13,MSFT,370,-0.35
2025-01-01 09:33:14,MSFT,998,-0.66
2025-01-01 09:33:15,MSFT,909,-0.21
2025-01-01 09:33:16,MSFT,915,0.64
2025-01-01 09:33:17,MSFT,523,-0.32
2025-01-01 09:33:18,MSFT,715,-0.73
2025-01-01 09:33:19,MSFT,174,0.46
2025-01-01 09:33:20,MSFT,545,-0.05
2025-01-01 09:33:21,MSFT,655,0.93
2025-01-01 09:33:22,MSFT,487,0.52
2025-01-01 09:33:23,MSFT,213,-0.56
2025-01-01 09:33:24,MSFT,672,-0.41
2025-01-01 09:33:25,MSFT,907,-0.03
2025-01-01 09:33:26,MSFT,636,-0.2
2025-01-01 09:33:27,MSFT,584,0.71
2025-01-01 09:33:28,MSFT,154,0.91
2025-01-01 09:33:29,MSFT,380,-0.29
2025-01-01 09:33:30,MSFT,917,0.85
2025-01-01 09:33:31,MSFT,919,0.14
2025-01-01 09:33:32,MSFT,805,-0.4
2025-01-01 09:33:33,MSFT,488,-0.94
2025-01-01 09:33:34,MSFT,868,-0.64
2025-01-01 09:33:35,MSFT,910,-0.15
2025-01-01 09:33:36,MSFT,894,0.1
2025-01-01 09:33:37,MSFT,205,-0.82
2025-01-01 09:33:38,MSFT,179,-1.0
2025-01-01 09:33:39,MSFT,775,0.92
2025-01-01 09:33:40,MSFT,586,0.85
2025-01-01 09:33:41,MSFT,728,0.56
2025-01-01 09:33:42,MSFT,979,-0.12
2025-01-01 09:33:43,MSFT,169,0.9
2025-01-01 09:33:44,MSFT,991,0.44
2025-01-01 09:33:45,MSFT,869,-0.99
2025-01-01 09:33:46,MSFT,947,-0.17
2025-01-01 09:33:47,MSFT,635,0.31
2025-01-01 09:33:48,MSFT,748,-0.53
2025-01-01 09:33:49,MSFT,444,-0.3
2025-01-01 09:33:50,MSFT,921,-0.6
2025-01-01 09:33:51,MSFT,626,-0.31
2025-01-01 09:33:52,MSFT,572,-0.42
2025-01-01 09:33:53,MSFT,916,-0.89
2025-01-01 09:33:54,MSFT,369,0.52
2025-01-01 09:33:55,MSFT,932,-0.36
2025-01-01 09:33:56,MSFT,532,-0.13
2025-01-01 09:33:57,MSFT,125,0.74
2025-01-01 09:33:58,MSFT,509,-0.21
2025-01-01 09:33:59,MSFT,647,0.13
2025-01-01 09:34:00,MSFT,709,0.31
2025-01-01 09:34:01,MSFT,429,0.17
2025-01-01 09:34:02,MSFT,737,0.63
2025-01-01 09:34:03,MSFT,950,-0.52
2025-01-01 09:34:04,MSFT,271,0.9
2025-01-01 09:34:05,MSFT,717,0.03
2025-01-01 09:34:06,MSFT,563,-0.56
2025-01-01 09:34:07,MSFT,344,0.33
2025-01-01 09:34:08,MSFT,325,0.99
2025-01-01 09:34:09,MSFT,912,0.48
2025-01-01 09:34:10,MSFT,421,0.43
2025-01-01 09:34:11,MSFT,129,0.74
2025-01-01 09:34:12,MSFT,303,-0.09
2025-01-01 09:34:13,MSFT,434,-0.05
2025-01-01 09:34:14,MSFT,987,0.37
2025-01-01 09:34:15,MSFT,469,0.55
2025-01-01 09:34:16,MSFT,316,-0.45
2025-01-01 09:34:17,MSFT,360,0.95
2025-01-01 09:34:18,MSFT,857,0.51
2025-01-01 09:34:19,MSFT,860,-0.31
2025-01-01 09:34:20,MSFT,366,-0.28
2025-01-01 09:34:21,MSFT,576,0.16
2025-01-01 09:34:22,MSFT,784,0.94
2025-01-01 09:34:23,MSFT,607,-0.33
2025-01-01 09:34:24,MSFT,253,0.81
2025-01-01 09:34:25,MSFT,468,-0.17
2025-01-01 09:34:26,MSFT,280,-0.7
2025-01-01 09:34:27,MSFT,574,-0.86
2025-01-01 09:34:28,MSFT,523,-0.06
2025-01-01 09:34:29,MSFT,370,-0.39
2025-01-01 09:34:30,MSFT,373,0.37
2025-01-01 09:34:31,MSFT,921,0.09
2025-01-01 09:34:32,MSFT,592,0.88
2025-01-01 09:34:33,MSFT,254,0.76
2025-01-01 09:34:34,MSFT,876,-0.3
2025-01-01 09:34:35,MSFT,175,0.17
2025-01-01 09:34:36,MSFT,308,0.64
2025-01-01 09:34:37,MSFT,303,0.85
2025-01-01 09:34:38,MSFT,317,0.53
2025-01-01 09:34:39,MSFT,700,-0.76
2025-01-01 09:34:40,MSFT,247,-0.54
2025-01-01 09:34:41,MSFT,244,0.21
2025-01-01 09:34:42,MSFT,200,-0.31
2025-01-01 09:34:43,MSFT,231,0.42
2025-01-01 09:34:44,MSFT,325,0.1
2025-01-01 09:34:45,MSFT,408,-0.36
2025-01-01 09:34:46,MSFT,204,0.54
2025-01-01 09:34:47,MSFT,692,-0.96
2025-01-01 09:34:48,MSFT,409,0.45
2025-01-01 09:34:49,MSFT,733,-0.81
2025-01-01 09:34:50,MSFT,892,0.59
2025-01-01 09:34:51,MSFT,929,-0.42
2025-01-01 09:34:52,MSFT,754,0.49
2025-01-01 09:34:53,MSFT,854,0.28
2025-01-01 09:34:54,MSFT,419,-0.68
2025-01-01 09:34:55,MSFT,308,-0.8
2025-01-01 09:34:56,MSFT,781,0.12
2025-01-01 09:34:57,MSFT,134,-0.96
2025-01-01 09:34:58,MSFT,708,0.93
2025-01-01 09:34:59,MSFT,768,0.8
2025-01-01 09:35:00,MSFT,338,-0.86
2025-01-01 09:35:01,MSFT,983,0.65
2025-01-01 09:35:02,MSFT,552,0.54
2025-01-01 09:35:03,MSFT,292,-0.11
2025-01-01 09:35:04,MSFT,722,0.43
2025-01-01 09:35:05,MSFT,523,-0.65
2025-01-01 09:35:06,MSFT,754,-0.41
2025-01-01 09:35:07,MSFT,321,0.69
2025-01-01 09:35:08,MSFT,707,0.15
2025-01-01 09:35:09,MSFT,960,0.1
2025-01-01 09:35:10,MSFT,641,0.38
2025-01-01 09:35:11,MSFT,518,0.41
2025-01-01 09:35:12,MSFT,299,0.57
2025-01-01 09:35:13,MSFT,990,-0.13
2025-01-01 09:35:14,MSFT,911,-0.92
2025-01-01 09:35:15,MSFT,899,-0.81
2025-01-01 09:35:16,MSFT,447,0.98
2025-01-01 09:35:17,MSFT,215,-0.24
2025-01-01 09:35:18,MSFT,493,0.88
2025-01-01 09:35:19,MSFT,181,-0.82
2025-01-01 09:35:20,MSFT,951,0.64
2025-01-01 09:35:21,MSFT,983,-0.15
2025-01-01 09:35:22,MSFT,354,0.77
2025-01-01 09:35:23,MSFT,721,-0.84
2025-01-01 09:35:24,MSFT,652,-0.57
2025-01-01 09:35:25,MSFT,801,-0.61
2025-01-01 09:35:26,MSFT,958,-0.58
2025-01-01 09:35:27,MSFT,594,0.76
2025-01-01 09:35:28,MSFT,900,-0.8
2025-01-01 09:35:29,MSFT,593,0.57
2025-01-01 09:35:30,MSFT,472,-0.55
2025-01-01 09:35:31,MSFT,156,-0.73
2025-01-01 09:35:32,MSFT,983,-0.06
2025-01-01 09:35:33,MSFT,132,-0.54
2025-01-01 09:35:34,MSFT,463,-0.85
2025-01-01 09:35:35,MSFT,312,-0.58
2025-01-01 09:35:36,MSFT,407,0.3
2025-01-01 09:35:37,MSFT,931,0.56
2025-01-01 09:35:38,MSFT,777,-0.57
2025-01-01 09:35:39,MSFT,848,0.73
2025-01-01 09:35:40,MSFT,536,0.43
2025-01-01 09:35:41,MSFT,734,-0.83
2025-01-01 09:35:42,MSFT,491,-0.24
2025-01-01 09:35:43,MSFT,917,0.74
2025-01-01 09:35:44,MSFT,387,-0.4
2025-01-01 09:35:45,MSFT,225,-0.09
2025-01-01 09:35:46,MSFT,134,0.9
2025-01-01 09:35:47,MSFT,238,-0.67
2025-01-01 09:35:48,MSFT,627,0.27
2025-01-01 09:35:49,MSFT,411,-0.23
2025-01-01 09:35:50,MSFT,655,0.18
2025-01-01 09:35:51,MSFT,312,0.2
2025-01-01 09:35:52,MSFT,486,0.18
2025-01-01 09:35:53,MSFT,925,0.06
2025-01-01 09:35:54,MSFT,243,-0.72
2025-01-01 09:35:55,MSFT,410,-0.9
2025-01-01 09:35:56,MSFT,282,0.18
2025-01-01 09:35:57,MSFT,615,0.17
2025-01-01 09:35:58,MSFT,699,0.81
2025-01-01 09:35:59,MSFT,689,-0.93
2025-01-01 09:36:00,MSFT,175,0.96
2025-01-01 09:36:01,MSFT,639,-0.63
2025-01-01 09:36:02,MSFT,949,0.04
2025-01-01 09:36:03,MSFT,475,0.72
2025-01-01 09:36:04,MSFT,640,-0.87
2025-01-01 09:36:05,MSFT,600,-0.8
2025-01-01 09:36:06,MSFT,720,-0.93
2025-01-01 09:36:07,MSFT,372,-0.39
2025-01-01 09:36:08,MSFT,544,0.25
2025-01-01 09:36:09,MSFT,569,-0.12
2025-01-01 09:36:10,MSFT,248,0.7
2025-01-01 09:36:11,MSFT,603,0.59
2025-01-01 09:36:12,MSFT,359,-0.55
2025-01-01 09:36:13,MSFT,193,-0.23
2025-01-01 09:36:14,MSFT,488,-0.17
2025-01-01 09:36:15,MSFT,980,0.14
2025-01-01 09:36:16,MSFT,669,0.87
2025-01-01 09:36:17,MSFT,746,0.09
2025-01-01 09:36:18,MSFT,610,-0.11
2025-01-01 09:36:19,MSFT,805,-0.79
2025-01-01 09:36:20,MSFT,530,-0.72
2025-01-01 09:36:21,MSFT,382,0.14
2025-01-01 09:36:22,MSFT,283,0.39
2025-01-01 09:36:23,MSFT,867,-0.47
2025-01-01 09:36:24,MSFT,720,0.78
2025-01-01 09:36:25,MSFT,740,0.72
2025-01-01 09:36:26,MSFT,432,0.22
2025-01-01 09:36:27,MSFT,979,0.46
2025-01-01 09:36:28,MSFT,801,-0.95
2025-01-01 09:36:29,MSFT,539,-0.5
2025-01-01 09:36:30,MSFT,191,0.48
2025-01-01 09:36:31,MSFT,914,-0.56
2025-01-01 09:36:32,MSFT,796,-0.74
2025-01-01 09:36:33,MSFT,396,-0.57
2025-01-01 09:36:34,MSFT,484,0.2
2025-01-01 09:36:35,MSFT,995,0.89
2025-01-01 09:36:36,MSFT,597,0.91
2025-01-01 09:36:37,MSFT,491,0.35
2025-01-01 09:36:38,MSFT,312,0.05
2025-01-01 09:36:39,MSFT,254,0.28
2025-01-01 09:36:40,MSFT,961,0.41
2025-01-01 09:36:41,MSFT,867,0.5
2025-01-01 09:36:42,MSFT,915,0.93
2025-01-01 09:36:43,MSFT,760,-0.21
2025-01-01 09:36:44,MSFT,262,0.84
2025-01-01 09:36:45,MSFT,905,-0.92
2025-01-01 09:36:46,MSFT,520,0.33
2025-01-01 09:36:47,MSFT,863,-0.41
2025-01-01 09:36:48,MSFT,405,-0.16
2025-01-01 09:36:49,MSFT,441,0.55
2025-01-01 09:36:50,MSFT,959,-0.43
2025-01-01 09:36:51,MSFT,452,0.77
2025-01-01 09:36:52,MSFT,729,-0.16
2025-01-01 09:36:53,MSFT,503,-0.36
2025-01-01 09:36:54,MSFT,692,-0.67
2025-01-01 09:36:55,MSFT,312,-0.52
2025-01-01 09:36:56,MSFT,907,0.17
2025-01-01 09:36:57,MSFT,126,-0.35
2025-01-01 09:36:58,MSFT,442,-0.42
2025-01-01 09:36:59,MSFT,918,-0.89
2025-01-01 09:37:00,MSFT,974,-0.57
2025-01-01 09:37:01,MSFT,559,-0.61
2025-01-01 09:37:02,MSFT,698,0.1
2025-01-01 09:37:03,MSFT,161,0.41
2025-01-01 09:37:04,MSFT,402,-0.7
2025-01-01 09:37:05,MSFT,878,0.07
2025-01-01 09:37:06,MSFT,871,-1.0
2025-01-01 09:37:07,MSFT,736,0.63
2025-01-01 09:37:08,MSFT,886,-0.38
2025-01-01 09:37:09,MSFT,470,0.34
2025-01-01 09:37:10,MSFT,424,-0.32
2025-01-01 09:37:11,MSFT,426,-0.33
2025-01-01 09:37:12,MSFT,462,0.86
2025-01-01 09:37:13,MSFT,124,-0.49
2025-01-01 09:37:14,MSFT,650,-0.15
2025-01-01 09:37:15,MSFT,849,-0.03
2025-01-01 09:37:16,MSFT,817,-0.42
2025-01-01 09:37:17,MSFT,151,-0.06
2025-01-01 09:37:18,MSFT,502,0.33
2025-01-01 09:37:19,MSFT,935,-0.22
2025-01-01 09:37:20,MSFT,562,-0.65
2025-01-01 09:37:21,MSFT,966,-0.16
2025-01-01 09:37:22,MSFT,122,-0.18
2025-01-01 09:37:23,MSFT,874,0.51
2025-01-01 09:37:24,MSFT,854,0.27
2025-01-01 09:37:25,MSFT,442,-0.89
2025-01-01 09:37:26,MSFT,579,-0.94
2025-01-01 09:37:27,MSFT,309,-0.77
2025-01-01 09:37:28,MSFT,234,-0.1
2025-01-01 09:37:29,MSFT,858,-0.66
2025-01-01 09:37:30,MSFT,450,0.3
2025-01-01 09:37:31,MSFT,231,-0.63
2025-01-01 09:37:32,MSFT,110,0.41
2025-01-01 09:37:33,MSFT,181,-0.85
2025-01-01 09:37:34,MSFT,308,-0.81
2025-01-01 09:37:35,MSFT,862,-0.01
2025-01-01 09:37:36,MSFT,351,0.54
2025-01-01 09:37:37,MSFT,904,-0.68
2025-01-01 09:37:38,MSFT,179,0.15
2025-01-01 09:37:39,MSFT,136,0.7
2025-01-01 09:37:40,MSFT,257,-0.89
2025-01-01 09:37:41,MSFT,810,-0.13
2025-01-01 09:37:42,MSFT,334,-0.84
2025-01-01 09:37:43,MSFT,926,0.93
2025-01-01 09:37:44,MSFT,412,-0.33
2025-01-01 09:37:45,MSFT,449,0.23
2025-01-01 09:37:46,MSFT,396,0.85
2025-01-01 09:37:47,MSFT,213,-0.78
2025-01-01 09:37:48,MSFT,547,0.88
2025-01-01 09:37:49,MSFT,355,0.63
2025-01-01 09:37:50,MSFT,357,-0.41
2025-01-01 09:37:51,MSFT,630,-0.0
2025-01-01 09:37:52,MSFT,631,0.97
2025-01-01 09:37:53,MSFT,763,0.54
2025-01-01 09:37:54,MSFT,200,-0.11
2025-01-01 09:37:55,MSFT,183,0.25
2025-01-01 09:37:56,MSFT,508,-0.95
2025-01-01 09:37:57,MSFT,171,-0.47
2025-01-01 09:37:58,MSFT,963,-0.4
2025-01-01 09:37:59,MSFT,932,0.33
2025-01-01 09:38:00,MSFT,106,-0.95
2025-01-01 09:38:01,MSFT,880,0.51
2025-01-01 09:38:02,MSFT,160,-0.89
2025-01-01 09:38:03,MSFT,325,0.05
2025-01-01 09:38:04,MSFT,346,-0.34
2025-01-01 09:38:05,MSFT,124,-0.28
2025-01-01 09:38:06,MSFT,737,-0.38
2025-01-01 09:38:07,MSFT,711,-0.3
2025-01-01 09:38:08,MSFT,416,0.83
2025-01-01 09:38:09,MSFT,625,0.44
2025-01-01 09:38:10,MSFT,423,-0.74
2025-01-01 09:38:11,MSFT,165,-0.54
2025-01-01 09:38:12,MSFT,584,0.52
2025-01-01 09:38:13,MSFT,167,0.63
2025-01-01 09:38:14,MSFT,986,0.62
2025-01-01 09:38:15,MSFT,984,0.65
2025-01-01 09:38:16,MSFT,507,0.32
2025-01-01 09:38:17,MSFT,358,0.5
2025-01-01 09:38:18,MSFT,962,0.94
2025-01-01 09:38:19,MSFT,789,0.34
2025-01-01 09:38:20,MSFT,952,0.01
2025-01-01 09:38:21,MSFT,801,0.73
2025-01-01 09:38:22,MSFT,131,0.71
2025-01-01 09:38:23,MSFT,911,0.45
2025-01-01 09:38:24,MSFT,163,0.67
2025-01-01 09:38:25,MSFT,634,-0.27
2025-01-01 09:38:26,MSFT,538,-0.92
2025-01-01 09:38:27,MSFT,958,-0.35
2025-01-01 09:38:28,MSFT,445,-0.98
2025-01-01 09:38:29,MSFT,294,0.56
2025-01-01 09:38:30,MSFT,673,-0.93
2025-01-01 09:38:31,MSFT,585,-0.19
2025-01-01 09:38:32,MSFT,366,0.84
2025-01-01 09:38:33,MSFT,286,0.4
2025-01-01 09:38:34,MSFT,883,0.32
2025-01-01 09:38:35,MSFT,369,0.07
2025-01-01 09:38:36,MSFT,731,0.08
2025-01-01 09:38:37,MSFT,136,0.45
2025-01-01 09:38:38,MSFT,202,-0.12
2025-01-01 09:38:39,MSFT,857,-0.92
2025-01-01 09:38:40,MSFT,205,0.19
2025-01-01 09:38:41,MSFT,307,1.0
2025-01-01 09:38:42,MSFT,882,-0.28
2025-01-01 09:38:43,MSFT,360,-0.17
2025-01-01 09:38:44,MSFT,382,0.3
2025-01-01 09:38:45,MSFT,158,0.85
2025-01-01 09:38:46,MSFT,709,-0.67
2025-01-01 09:38:47,MSFT,254,0.12
2025-01-01 09:38:48,MSFT,175,0.04
2025-01-01 09:38:49,MSFT,511,-0.23
2025-01-01 09:38:50,MSFT,875,-0.38
2025-01-01 09:38:51,MSFT,418,-0.26
2025-01-01 09:38:52,MSFT,265,-0.52
2025-01-01 09:38:53,MSFT,413,0.66
2025-01-01 09:38:54,MSFT,169,0.29
2025-01-01 09:38:55,MSFT,464,-0.78
2025-01-01 09:38:56,MSFT,806,0.09
2025-01-01 09:38:57,MSFT,225,-0.23
2025-01-01 09:38:58,MSFT,289,0.14
2025-01-01 09:38:59,MSFT,835,0.57
2025-01-01 09:39:00,MSFT,336,-0.68
2025-01-01 09:39:01,MSFT,552,0.7
2025-01-01 09:39:02,MSFT,466,0.64
2025-01-01 09:39:03,MSFT,102,-0.81
2025-01-01 09:39:04,MSFT,201,-0.7
2025-01-01 09:39:05,MSFT,640,0.99
2025-01-01 09:39:06,MSFT,599,0.38
2025-01-01 09:39:07,MSFT,767,0.96
2025-01-01 09:39:08,MSFT,153,0.27
2025-01-01 09:39:09,MSFT,407,0.71
2025-01-01 09:39:10,MSFT,267,0.05
2025-01-01 09:39:11,MSFT,897,0.31
2025-01-01 09:39:12,MSFT,529,0.13
2025-01-01 09:39:13,MSFT,722,-0.05
2025-01-01 09:39:14,MSFT,690,-0.04
2025-01-01 09:39:15,MSFT,949,0.75
2025-01-01 09:39:16,MSFT,487,0.65
2025-01-01 09:39:17,MSFT,856,0.76
2025-01-01 09:39:18,MSFT,736,-0.76
2025-01-01 09:39:19,MSFT,632,0.36
2025-01-01 09:39:20,MSFT,547,0.77
2025-01-01 09:39:21,MSFT,189,-0.94
2025-01-01 09:39:22,MSFT,255,-0.7
2025-01-01 09:39:23,MSFT,806,0.81
2025-01-01 09:39:24,MSFT,663,-0.22
2025-01-01 09:39:25,MSFT,806,-0.17
2025-01-01 09:39:26,MSFT,569,-0.07
2025-01-01 09:39:27,MSFT,441,-0.44
2025-01-01 09:39:28,MSFT,581,0.25
2025-01-01 09:39:29,MSFT,969,0.47
2025-01-01 09:39:30,MSFT,481,0.57
2025-01-01 09:39:31,MSFT,801,-0.73
2025-01-01 09:39:32,MSFT,507,0.81
2025-01-01 09:39:33,MSFT,679,0.2
2025-01-01 09:39:34,MSFT,768,0.44
2025-01-01 09:39:35,MSFT,861,-1.0
2025-01-01 09:39:36,MSFT,693,0.16
2025-01-01 09:39:37,MSFT,211,-0.08
2025-01-01 09:39:38,MSFT,316,-0.49
2025-01-01 09:39:39,MSFT,127,0.59
2025-01-01 09:39:40,MSFT,381,-0.43
2025-01-01 09:39:41,MSFT,518,0.6
2025-01-01 09:39:42,MSFT,612,0.38
2025-01-01 09:39:43,MSFT,421,-0.82
2025-01-01 09:39:44,MSFT,614,0.96
2025-01-01 09:39:45,MSFT,273,0.78
2025-01-01 09:39:46,MSFT,838,0.27
2025-01-01 09:39:47,MSFT,367,0.59
2025-01-01 09:39:48,MSFT,940,0.66
2025-01-01 09:39:49,MSFT,593,0.89
2025-01-01 09:39:50,MSFT,467,0.38
2025-01-01 09:39:51,MSFT,570,0.14
2025-01-01 09:39:52,MSFT,252,-0.56
2025-01-01 09:39:53,MSFT,899,-0.29
2025-01-01 09:39:54,MSFT,178,-0.13
2025-01-01 09:39:55,MSFT,575,0.75
2025-01-01 09:39:56,MSFT,480,0.0
2025-01-01 09:39:57,MSFT,182,-0.23
2025-01-01 09:39:58,MSFT,265,-0.37
2025-01-01 09:39:59,MSFT,293,-1.0
2025-01-01 09:40:00,MSFT,792,-0.88
2025-01-01 09:40:01,MSFT,571,0.44
2025-01-01 09:40:02,MSFT,481,0.08
2025-01-01 09:40:03,MSFT,372,-0.34
2025-01-01 09:40:04,MSFT,949,-0.17
2025-01-01 09:40:05,MSFT,209,0.75
2025-01-01 09:40:06,MSFT,224,0.23
2025-01-01 09:40:07,MSFT,896,-0.58
2025-01-01 09:40:08,MSFT,187,-0.84
2025-01-01 09:40:09,MSFT,629,-0.15
2025-01-01 09:40:10,MSFT,366,0.37
2025-01-01 09:40:11,MSFT,913,-0.65
2025-01-01 09:40:12,MSFT,732,0.1
2025-01-01 09:40:13,MSFT,782,-0.15
2025-01-01 09:40:14,MSFT,109,-0.85
2025-01-01 09:40:15,MSFT,866,0.78
2025-01-01 09:40:16,MSFT,838,0.96
2025-01-01 09:40:17,MSFT,270,0.4
2025-01-01 09:40:18,MSFT,178,-0.47
2025-01-01 09:40:19,MSFT,416,0.75
2025-01-01 09:40:20,MSFT,317,0.99
2025-01-01 09:40:21,MSFT,183,0.25
2025-01-01 09:40:22,MSFT,983,-0.25
2025-01-01 09:40:23,MSFT,314,0.46
2025-01-01 09:40:24,MSFT,977,-0.83
2025-01-01 09:40:25,MSFT,557,0.06
2025-01-01 09:40:26,MSFT,674,-0.29
2025-01-01 09:40:27,MSFT,326,-0.28
2025-01-01 09:40:28,MSFT,125,0.0
2025-01-01 09:40:29,MSFT,979,0.26
2025-01-01 09:40:30,MSFT,802,0.42
2025-01-01 09:40:31,MSFT,546,-0.67
2025-01-01 09:40:32,MSFT,692,-0.71
2025-01-01 09:40:33,MSFT,498,-0.15
2025-01-01 09:40:34,MSFT,130,-0.22
2025-01-01 09:40:35,MSFT,984,0.65
2025-01-01 09:40:36,MSFT,586,-0.34
2025-01-01 09:40:37,MSFT,734,0.76
2025-01-01 09:40:38,MSFT,814,-0.3
2025-01-01 09:40:39,MSFT,867,0.57
2025-01-01 09:40:40,MSFT,826,-0.27
2025-01-01 09:40:41,MSFT,117,-0.72
2025-01-01 09:40:42,MSFT,886,-0.85
2025-01-01 09:40:43,MSFT,616,0.74
2025-01-01 09:40:44,MSFT,759,0.45
2025-01-01 09:40:45,MSFT,959,0.28
2025-01-01 09:40:46,MSFT,961,0.09
2025-01-01 09:40:47,MSFT,610,-0.65
2025-01-01 09:40:48,MSFT,668,0.42
2025-01-01 09:40:49,MSFT,302,0.5
2025-01-01 09:40:50,MSFT,655,-0.57
2025-01-01 09:40:51,MSFT,958,-0.05
2025-01-01 09:40:52,MSFT,552,-0.36
2025-01-01 09:40:53,MSFT,980,-0.35
2025-01-01 09:40:54,MSFT,491,-0.44
2025-01-01 09:40:55,MSFT,953,-0.38
2025-01-01 09:40:56,MSFT,133,-0.11
2025-01-01 09:40:57,MSFT,763,-0.2
2025-01-01 09:40:58,MSFT,965,0.39
2025-01-01 09:40:59,MSFT,473,0.34
2025-01-01 09:41:00,MSFT,824,-0.94
2025-01-01 09:41:01,MSFT,333,0.45
2025-01-01 09:41:02,MSFT,333,0.38
2025-01-01 09:41:03,MSFT,347,-0.82
2025-01-01 09:41:04,MSFT,631,0.09
2025-01-01 09:41:05,MSFT,874,0.25
2025-01-01 09:41:06,MSFT,282,-0.92
2025-01-01 09:41:07,MSFT,979,0.63
2025-01-01 09:41:08,MSFT,594,-0.39
2025-01-01 09:41:09,MSFT,183,0.85
2025-01-01 09:41:10,MSFT,845,-0.62
2025-01-01 09:41:11,MSFT,713,-0.91
2025-01-01 09:41:12,MSFT,476,0.5
2025-01-01 09:41:13,MSFT,198,0.7
2025-01-01 09:41:14,MSFT,700,-0.29
2025-01-01 09:41:15,MSFT,123,0.74
2025-01-01 09:41:16,MSFT,109,0.15
2025-01-01 09:41:17,MSFT,405,-0.02
2025-01-01 09:41:18,MSFT,819,0.84
2025-01-01 09:41:19,MSFT,894,-0.94
2025-01-01 09:41:20,MSFT,823,0.79
2025-01-01 09:41:21,MSFT,525,-0.41
2025-01-01 09:41:22,MSFT,220,0.92
2025-01-01 09:41:23,MSFT,497,-0.55
2025-01-01 09:41:24,MSFT,305,0.54
2025-01-01 09:41:25,MSFT,436,0.65
2025-01-01 09:41:26,MSFT,472,-0.32
2025-01-01 09:41:27,MSFT,206,0.16
2025-01-01 09:41:28,MSFT,172,0.86
2025-01-01 09:41:29,MSFT,319,-0.89
2025-01-01 09:41:30,MSFT,108,0.51
2025-01-01 09:41:31,MSFT,723,0.47
2025-01-01 09:41:32,MSFT,390,0.89
2025-01-01 09:41:33,MSFT,832,0.93
2025-01-01 09:41:34,MSFT,595,0.51
2025-01-01 09:41:35,MSFT,245,-0.88
2025-01-01 09:41:36,MSFT,868,-0.47
2025-01-01 09:41:37,MSFT,649,0.4
2025-01-01 09:41:38,MSFT,117,0.81
2025-01-01 09:41:39,MSFT,597,-0.9
2025-01-01 09:41:40,MSFT,584,0.36
2025-01-01 09:41:41,MSFT,490,0.92
2025-01-01 09:41:42,MSFT,266,0.91
2025-01-01 09:41:43,MSFT,429,0.57
2025-01-01 09:41:44,MSFT,826,0.8
2025-01-01 09:41:45,MSFT,743,0.97
2025-01-01 09:41:46,MSFT,558,-0.08
2025-01-01 09:41:47,MSFT,159,0.9
2025-01-01 09:41:48,MSFT,136,0.03
2025-01-01 09:41:49,MSFT,686,0.95
2025-01-01 09:41:50,MSFT,958,-0.19
